ProductID,Color,Material,Size,Capacity,Power_W,Voltage,Warranty_Months
9193,Red,Steel,500ml,N/A,,110V,35
9194,Silver,Steel,,,120,,47
9195,Blue,Plastic,L,500ml,N/A,220V,0
9196,,Metal,15.6,,N/A,,11
9197,Silver,Metal,500ml,N/A,N/A,230V,-3
9198,Blue,Cotton,500ml,750ml,250,110V,0
9199,Blue,Metal,500ml,N/A,250,220V,16
9200,Red,Mesh,XXL,750ml,65,N/A,4
9201,Silver,Steel,S,750ml,120,110V,20
9202,Grey,Metal,750ml,750ml,65,220V,16
9203,Black,Steel,M,500ml,,N/A,21
9204,Silver,Steel,,,120,N/A,25
9205,Silver,Steel,L,,,230V,40
9206,Grey,Metal,,500ml,65,110V,44
9207,Blue,,500ml,N/A,N/A,N/A,22
9208,Black,Metal,XL,N/A,250,,32
9209,Grey,,M,N/A,250,220V,-4
9210,Blue,Mesh,750ml,1L,N/A,220V,17
9211,,,15.6,N/A,N/A,230V,-8
9212,Red,Steel,M,750ml,250,N/A,27
9213,Red,Cotton,L,1L,120,N/A,8
9214,Blue,,15.6,500ml,250,,-6
9215,Blue,Plastic,S,500ml,250,N/A,2
9216,Red,Metal,XL,,,230V,44
9217,Black,Steel,750ml,750ml,120,N/A,16
9218,Blue,Cotton,15.6,,250,110V,32
9219,Silver,Steel,15.6,,250,,-11
9220,Grey,,750ml,500ml,65,,17
9221,Grey,Plastic,XL,1L,120,,33
9222,Grey,Plastic,M,1L,65,230V,13
9223,Red,Steel,XXL,750ml,65,N/A,13
9224,Black,Metal,M,750ml,250,230V,0
9225,White,Steel,500ml,750ml,250,,26
9226,Silver,,S,N/A,,,0
9227,,Plastic,750ml,,120,N/A,-7
9228,White,Mesh,L,N/A,N/A,220V,-11
9229,White,Metal,500ml,N/A,250,,-6
9230,Silver,Cotton,15.6,1L,,,11
9231,Black,Mesh,750ml,750ml,65,220V,33
9232,Silver,Steel,L,N/A,,N/A,40
9233,White,Steel,15.6,,65,220V,-11
9234,Grey,Cotton,S,750ml,65,N/A,30
9235,Black,Mesh,750ml,750ml,250,220V,41
9236,Red,Steel,L,N/A,,N/A,-12
9237,,Mesh,M,500ml,65,230V,-4
9238,Red,Metal,15.6,,65,N/A,18
9239,,Mesh,,,N/A,,-6
9240,Blue,,S,,250,110V,-12
9241,White,,S,N/A,250,N/A,44
9242,Blue,Steel,15.6,500ml,,110V,19
9243,,Mesh,XL,1L,N/A,,13
9244,Red,Metal,L,,120,110V,-1
9245,Black,Steel,L,N/A,65,220V,30
9246,White,,15.6,1L,250,,31
9247,Red,Steel,S,500ml,120,,47
9248,White,Metal,M,750ml,N/A,230V,-1
9249,Grey,Steel,XXL,750ml,65,,21
9250,Grey,Metal,XXL,N/A,250,N/A,0
9251,Red,,750ml,N/A,250,110V,5
9252,Grey,Cotton,XL,750ml,250,,4
9253,Silver,Metal,500ml,N/A,,110V,21
9254,Black,Mesh,750ml,750ml,N/A,110V,44
9255,Blue,Plastic,S,750ml,120,N/A,17
9256,,Steel,15.6,N/A,65,N/A,0
9257,Red,Cotton,S,500ml,65,N/A,28
9258,Silver,Plastic,XL,750ml,,110V,40
9259,Grey,Steel,,,120,110V,-11
9260,White,Metal,15.6,750ml,120,,42
9261,Silver,Steel,500ml,750ml,N/A,230V,21
9262,Blue,Mesh,M,500ml,N/A,N/A,17
9263,Red,Steel,XL,N/A,120,N/A,20
9264,Silver,Cotton,L,750ml,250,220V,0
9265,White,Mesh,XXL,750ml,N/A,N/A,34
9266,Red,Plastic,750ml,500ml,120,N/A,29
9267,Grey,Cotton,L,500ml,120,220V,44
9268,Blue,Steel,15.6,1L,N/A,230V,45
9269,Blue,Mesh,XL,1L,,110V,27
9270,Red,Mesh,,750ml,,,12
9271,Silver,Cotton,L,500ml,N/A,N/A,20
9272,,Mesh,S,500ml,,N/A,-9
9273,,Cotton,L,500ml,,N/A,21
9274,White,Steel,15.6,1L,250,230V,7
9275,Silver,Metal,15.6,750ml,250,N/A,19
9276,Grey,Steel,XXL,750ml,65,110V,29
9277,Black,Metal,500ml,,65,110V,46
9278,Silver,,S,N/A,65,220V,38
9279,Red,Cotton,M,500ml,,N/A,5
9280,Grey,Cotton,750ml,N/A,65,,23
9281,White,Mesh,750ml,750ml,120,110V,-5
9282,,Metal,M,750ml,N/A,220V,4
9283,Blue,Plastic,XL,750ml,250,220V,17
9284,Blue,Cotton,S,,250,,36
9285,White,Cotton,S,1L,250,230V,42
9286,,Cotton,XL,750ml,65,230V,22
9287,Blue,Mesh,XL,750ml,250,,27
9288,Black,Steel,,,65,230V,30
9289,White,Metal,XXL,750ml,250,,-12
9290,Grey,Mesh,L,,65,,38
9291,Silver,Steel,S,750ml,65,230V,3
9292,White,Steel,750ml,500ml,,230V,33
9293,,,15.6,750ml,N/A,230V,17
9294,Silver,Cotton,XXL,,,110V,23
9295,Grey,Metal,750ml,500ml,65,220V,13
9296,White,,S,500ml,120,,21
9297,Red,Cotton,15.6,500ml,120,N/A,5
9298,Red,,,,250,110V,5
9299,Silver,Cotton,,500ml,N/A,N/A,22
9300,White,Steel,XL,,250,,19
9301,Silver,Mesh,XL,,250,110V,18
9302,Blue,Cotton,750ml,,120,230V,-7
9303,Grey,Plastic,,N/A,250,220V,35
9304,,Cotton,750ml,,250,230V,9
9305,Red,Mesh,XL,750ml,N/A,220V,8
9306,Red,Steel,L,N/A,65,N/A,-4
9307,Grey,Cotton,L,N/A,250,,46
9308,Blue,Steel,15.6,500ml,120,110V,45
9309,Black,Metal,S,1L,250,,27
9310,,Metal,750ml,,,220V,23
9311,Red,Plastic,750ml,500ml,,110V,-11
9312,,Plastic,XXL,,,N/A,8
9313,,Plastic,XXL,500ml,65,110V,-10
9314,Blue,,M,1L,N/A,110V,43
9315,,Metal,750ml,500ml,,,-6
9316,Silver,Plastic,L,,,110V,-1
9317,Red,Plastic,S,,120,220V,9
9318,White,,L,1L,,110V,-6
9319,White,,L,N/A,,110V,16
9320,Grey,Metal,750ml,500ml,,110V,36
9321,Silver,Metal,S,,120,110V,-4
9322,White,Plastic,,1L,250,220V,-6
9323,Red,Mesh,S,,N/A,230V,-3
9324,Red,,750ml,N/A,,110V,-7
9325,Blue,Mesh,XL,500ml,250,230V,26
9326,Blue,Mesh,XXL,N/A,N/A,110V,19
9327,Red,Plastic,L,1L,250,N/A,42
9328,Silver,Mesh,500ml,N/A,65,110V,6
9329,Silver,Mesh,,1L,250,110V,19
9330,Grey,Metal,500ml,750ml,,N/A,18
9331,White,,500ml,1L,120,230V,16
9332,White,Mesh,S,500ml,N/A,,5
9333,White,Metal,XXL,500ml,N/A,110V,29
9334,Black,Mesh,L,500ml,250,110V,-1
9335,Blue,,M,1L,65,N/A,41
9336,Silver,,XL,500ml,250,230V,44
9337,White,Plastic,15.6,1L,120,,-1
9338,White,Cotton,15.6,500ml,N/A,110V,-11
9339,White,,15.6,,65,230V,34
9340,Grey,Metal,M,N/A,N/A,,45
9341,,Metal,15.6,,N/A,220V,4
9342,Black,Cotton,XXL,,65,N/A,22
9343,,Plastic,750ml,N/A,65,,26
9344,Silver,,750ml,1L,120,,41
9345,Blue,Plastic,M,1L,N/A,N/A,23
9346,Grey,Plastic,M,500ml,120,230V,6
9347,Black,Cotton,L,1L,250,230V,22
9348,White,,XXL,,65,110V,7
9349,,,XXL,500ml,N/A,,11
9350,Blue,Mesh,S,,250,110V,-4
9351,,Mesh,,,N/A,,42
9352,,,500ml,,65,230V,25
9353,Black,Mesh,500ml,500ml,,N/A,11
9354,Red,Cotton,S,750ml,,230V,43
9355,Red,Plastic,15.6,,120,N/A,3
9356,Grey,Mesh,XXL,500ml,,110V,28
9357,Black,,500ml,,,N/A,14
9358,Blue,Mesh,L,750ml,120,220V,13
9359,White,Plastic,S,500ml,250,230V,46
9360,Red,Cotton,M,,65,,-8
9361,Blue,Metal,15.6,750ml,250,220V,19
9362,White,Plastic,S,1L,120,110V,20
9363,Red,Steel,M,N/A,N/A,110V,17
9364,Red,Mesh,S,750ml,250,N/A,14
9365,Blue,Cotton,XXL,,N/A,230V,45
9366,White,Steel,XXL,N/A,,230V,-7
9367,Red,Metal,S,1L,120,,17
9368,,Mesh,500ml,N/A,120,110V,25
9369,,Metal,XXL,N/A,,N/A,36
9370,Black,,750ml,,65,N/A,29
9371,Blue,Steel,750ml,750ml,120,N/A,44
9372,Silver,Metal,M,500ml,,220V,16
9373,Blue,Metal,750ml,1L,N/A,220V,7
9374,,,S,,120,220V,43
9375,Black,,750ml,N/A,120,,5
9376,Silver,,15.6,,65,,25
9377,Black,Plastic,15.6,N/A,N/A,110V,5
9378,Blue,Plastic,M,1L,N/A,230V,26
9379,White,Mesh,S,N/A,,110V,28
9380,White,Metal,15.6,,250,110V,37
9381,Grey,Plastic,15.6,1L,120,220V,29
9382,,,XXL,N/A,,N/A,-3
9383,Blue,Mesh,M,,65,230V,31
9384,Silver,,L,,250,N/A,12
9385,,Steel,M,500ml,65,220V,7
9386,White,Cotton,XXL,N/A,120,220V,29
9387,Blue,Plastic,XL,,65,220V,20
9388,Blue,Metal,L,750ml,250,N/A,-2
9389,,Cotton,,1L,250,,26
9390,,,15.6,1L,65,220V,-3
9391,Red,Steel,15.6,,,110V,-7
9392,Silver,Steel,S,500ml,,220V,19
9393,Red,Cotton,,1L,120,230V,-8
9394,Red,Mesh,750ml,750ml,N/A,230V,42
9395,Blue,Plastic,15.6,1L,N/A,230V,17
9396,,,,N/A,120,N/A,2
9397,White,Steel,M,,120,110V,7
9398,Silver,Mesh,750ml,500ml,120,,5
9399,White,Metal,XL,N/A,250,230V,32
9400,,Metal,M,750ml,65,110V,46
9401,,Steel,S,N/A,,230V,42
9402,,Cotton,750ml,,N/A,230V,38
9403,Grey,Cotton,M,500ml,65,,18
9404,Red,Metal,,1L,N/A,230V,-8
9405,Grey,Metal,,750ml,65,220V,24
9406,Blue,Steel,S,1L,120,220V,-6
9407,White,Mesh,XXL,1L,65,230V,-11
9408,,Mesh,XL,500ml,65,,44
9409,Blue,Cotton,XXL,500ml,N/A,,44
9410,Grey,,M,N/A,65,220V,-6
9411,Red,Metal,500ml,750ml,250,110V,-12
9412,Blue,Plastic,L,750ml,,220V,-4
9413,Black,Metal,15.6,N/A,,230V,20
9414,Red,Mesh,M,1L,65,220V,33
9415,Silver,Cotton,S,1L,65,110V,-11
9416,Blue,Plastic,750ml,N/A,N/A,N/A,-8
9417,,,S,1L,65,N/A,23
9418,Blue,Steel,L,N/A,65,,45
9419,Blue,Cotton,S,500ml,65,220V,30
9420,Grey,Steel,,500ml,,,-5
9421,Silver,Steel,M,,,230V,-3
9422,Blue,Metal,XXL,500ml,N/A,110V,-10
9423,Blue,,15.6,500ml,65,230V,-5
9424,Silver,Cotton,L,,120,,19
9425,Grey,Metal,,500ml,65,N/A,30
9426,,Steel,15.6,,120,,6
9427,Blue,Steel,M,500ml,N/A,230V,37
9428,Red,Mesh,750ml,N/A,N/A,,32
9429,Red,Metal,750ml,750ml,65,230V,3
9430,Grey,,M,N/A,65,,0
9431,Silver,Cotton,500ml,,120,220V,-11
9432,Red,Cotton,M,,,,20
9433,Blue,,XXL,,120,,19
9434,Black,Metal,500ml,750ml,N/A,230V,39
9435,Blue,Cotton,XXL,750ml,65,N/A,21
9436,Grey,Cotton,750ml,,250,220V,7
9437,Black,Steel,15.6,750ml,65,N/A,20
9438,Black,Mesh,500ml,500ml,250,N/A,31
9439,White,Plastic,750ml,750ml,,230V,41
9440,Red,Plastic,,500ml,120,N/A,30
9441,Black,,S,1L,65,,-4
9442,Grey,,XXL,N/A,N/A,N/A,-10
9443,,Metal,750ml,N/A,,220V,37
9444,,Mesh,L,N/A,,,37
9445,Red,Cotton,750ml,,250,230V,40
9446,Black,Plastic,,1L,250,230V,-8
9447,Blue,Plastic,M,500ml,65,220V,10
9448,Blue,Plastic,,500ml,,,30
9449,Silver,Metal,M,N/A,,110V,-11
9450,Red,Cotton,750ml,500ml,65,230V,-4
9451,Blue,Metal,,750ml,250,110V,46
9452,Black,Cotton,XXL,,120,N/A,27
9453,Red,Metal,M,750ml,,,10
9454,Blue,Mesh,M,1L,65,,41
9455,Red,Plastic,500ml,,65,220V,14
9456,Red,,750ml,750ml,N/A,,-5
9457,Blue,,S,1L,,110V,18
9458,Silver,,S,N/A,,110V,29
9459,Black,Cotton,L,500ml,N/A,230V,23
9460,Black,Metal,L,500ml,250,,5
9461,Red,Mesh,XL,1L,,,19
9462,Black,Cotton,XXL,N/A,250,N/A,-8
9463,Red,Plastic,750ml,750ml,65,110V,37
9464,Blue,Plastic,15.6,1L,65,220V,-2
9465,White,Cotton,S,1L,,110V,-8
9466,Grey,Mesh,XXL,500ml,,,21
9467,Grey,Steel,500ml,N/A,65,230V,1
9468,Grey,Cotton,L,750ml,250,220V,32
9469,Red,Cotton,XXL,750ml,,110V,15
9470,Blue,Metal,,,250,230V,47
9471,Grey,Steel,XXL,750ml,,110V,36
9472,,Metal,,1L,N/A,,-3
9473,Grey,Plastic,S,1L,65,N/A,41
9474,Grey,Mesh,750ml,1L,65,110V,42
9475,White,Plastic,750ml,,65,230V,21
9476,Blue,Steel,500ml,500ml,,220V,9
9477,Blue,Steel,XL,1L,250,N/A,38
9478,Silver,Cotton,750ml,N/A,250,230V,42
9479,Grey,Steel,750ml,1L,N/A,230V,43
9480,Grey,Plastic,750ml,1L,,230V,28
9481,Blue,,,1L,N/A,230V,-5
9482,Blue,Steel,15.6,1L,,220V,0
9483,Grey,,S,500ml,250,N/A,26
9484,Grey,Mesh,15.6,1L,N/A,230V,35
9485,,Steel,L,750ml,250,,1
9486,Red,Mesh,XL,,250,,18
9487,Red,,750ml,750ml,65,220V,7
9488,Blue,Cotton,500ml,750ml,250,,7
9489,Red,,XL,500ml,,230V,-5
9490,Blue,Cotton,15.6,500ml,120,,3
9491,Silver,Mesh,750ml,1L,120,N/A,29
9492,White,Metal,15.6,750ml,N/A,220V,22
9493,Silver,Metal,XXL,750ml,,220V,14
9494,Black,Metal,M,N/A,120,N/A,47
9495,Silver,Cotton,,500ml,,N/A,38
9496,Black,Cotton,750ml,N/A,250,220V,-11
9497,Grey,Mesh,15.6,N/A,120,220V,19
9498,Red,,500ml,,N/A,110V,41
9499,,Steel,S,500ml,65,220V,20
9500,White,Cotton,750ml,750ml,120,110V,-4
9501,Red,Plastic,500ml,,120,,-11
9502,Black,Steel,S,500ml,120,N/A,24
9503,Silver,Plastic,750ml,N/A,250,,45
9504,,Steel,500ml,500ml,N/A,230V,17
9505,Silver,Steel,750ml,750ml,,110V,20
9506,White,Plastic,500ml,750ml,65,,33
9507,Blue,Mesh,,,65,230V,25
9508,White,Mesh,M,,250,,-4
9509,Red,Mesh,XXL,N/A,120,110V,29
9510,Black,,M,,N/A,,27
9511,Red,Cotton,S,N/A,65,N/A,19
9512,Blue,Mesh,15.6,,65,230V,42
9513,Black,Metal,XXL,1L,65,220V,39
9514,Grey,Mesh,750ml,1L,120,220V,-6
9515,Grey,Cotton,S,750ml,120,,33
9516,,Metal,XXL,,,,37
9517,Blue,Metal,500ml,500ml,65,230V,27
9518,Silver,Metal,XL,750ml,N/A,230V,37
9519,Silver,Cotton,M,,250,220V,25
9520,Silver,Metal,XXL,500ml,120,,41
9521,,Metal,15.6,500ml,,220V,18
9522,Black,Cotton,500ml,1L,N/A,,21
9523,Red,Metal,750ml,1L,120,,35
9524,Red,Cotton,500ml,,N/A,230V,16
9525,Red,Plastic,15.6,750ml,N/A,110V,34
9526,,Plastic,,N/A,250,230V,40
9527,Red,Steel,XL,1L,N/A,230V,10
9528,White,Metal,M,,250,,29
9529,Grey,Cotton,XL,500ml,65,220V,26
9530,,Mesh,XXL,,120,,26
9531,Black,,15.6,N/A,65,N/A,44
9532,Red,Metal,500ml,1L,120,,44
9533,Grey,Plastic,S,750ml,120,N/A,10
9534,White,Cotton,XL,1L,65,230V,15
9535,,Plastic,15.6,1L,250,220V,39
9536,Grey,Mesh,M,N/A,65,,4
9537,White,Metal,15.6,750ml,250,N/A,10
9538,Grey,Metal,XXL,500ml,65,,35
9539,White,,M,N/A,N/A,230V,4
9540,White,,,500ml,N/A,220V,-11
9541,Silver,Plastic,XL,500ml,,110V,-3
9542,White,Metal,XL,1L,N/A,220V,-1
9543,Silver,Cotton,XL,500ml,N/A,230V,3
9544,Silver,Steel,L,,250,,-11
9545,White,Cotton,500ml,,,110V,-9
9546,Grey,Metal,S,1L,65,N/A,25
9547,,Mesh,XXL,N/A,250,N/A,15
9548,Blue,Metal,750ml,N/A,65,220V,15
9549,White,,S,1L,N/A,110V,-7
9550,Silver,Metal,750ml,,250,N/A,36
9551,White,Plastic,S,1L,120,230V,24
9552,Blue,Metal,XXL,N/A,250,220V,33
9553,Grey,Cotton,M,1L,250,220V,7
9554,Black,Mesh,L,,65,,28
9555,White,Plastic,500ml,500ml,250,220V,40
9556,,,,,N/A,,22
9557,Black,Plastic,,500ml,N/A,220V,-2
9558,Silver,Plastic,15.6,750ml,65,N/A,-5
9559,Silver,Cotton,L,500ml,65,N/A,18
9560,Grey,Plastic,500ml,1L,N/A,N/A,2
9561,Grey,Cotton,500ml,N/A,65,,5
9562,Silver,Mesh,XXL,500ml,,,-10
9563,White,Metal,M,N/A,N/A,110V,13
9564,Black,Mesh,15.6,,250,N/A,10
9565,Blue,Metal,XL,750ml,120,N/A,26
9566,Black,Plastic,XL,,65,110V,14
9567,Silver,Metal,750ml,750ml,,110V,42
9568,Red,Plastic,L,750ml,250,220V,11
9569,White,Mesh,M,,120,N/A,-5
9570,Black,Metal,XXL,750ml,250,N/A,-2
9571,Red,Steel,S,N/A,250,220V,19
9572,Silver,Plastic,15.6,500ml,65,220V,27
9573,Grey,Steel,L,750ml,250,,-9
9574,Grey,Steel,,750ml,,,34
9575,Red,Mesh,L,1L,65,110V,22
9576,Grey,Mesh,750ml,1L,65,230V,-9
9577,Blue,Steel,L,,N/A,220V,-11
9578,Blue,Steel,,N/A,250,110V,37
9579,Black,Cotton,750ml,500ml,N/A,220V,45
9580,Black,Cotton,M,1L,,220V,-4
9581,Black,Plastic,L,500ml,120,220V,37
9582,White,Plastic,XXL,,120,,17
9583,Grey,Steel,S,750ml,250,220V,23
9584,Blue,Plastic,,500ml,250,110V,19
9585,,Plastic,M,500ml,,110V,24
9586,Silver,Metal,500ml,N/A,N/A,220V,26
9587,Grey,Mesh,750ml,750ml,65,220V,14
9588,Black,Plastic,500ml,750ml,65,220V,35
9589,Silver,Mesh,M,750ml,65,230V,27
9590,Red,Mesh,750ml,500ml,N/A,110V,2
9591,Red,,XL,750ml,250,220V,-8
9592,White,Mesh,15.6,500ml,250,,45
9593,Blue,Mesh,S,N/A,,230V,42
9594,Black,,XXL,N/A,N/A,220V,40
9595,Black,Plastic,XL,500ml,250,220V,34
9596,Grey,,M,1L,65,110V,-8
9597,Blue,,,1L,65,N/A,36
9598,,Metal,,1L,120,N/A,45
9599,Red,Metal,,N/A,120,110V,47
9600,,Steel,,,120,230V,11
9601,,,XXL,,N/A,110V,2
9602,Silver,Cotton,M,N/A,120,110V,40
9603,Red,Cotton,XL,750ml,,220V,44
9604,Silver,Metal,500ml,500ml,65,,20
9605,Black,Cotton,500ml,,120,230V,-6
9606,Red,,L,1L,120,110V,44
9607,Blue,Mesh,750ml,500ml,65,220V,-3
9608,Black,Mesh,XL,,,220V,-1
9609,Blue,Cotton,L,,120,N/A,12
9610,Red,Metal,XL,N/A,65,N/A,7
9611,Blue,,M,N/A,250,220V,44
9612,Blue,Steel,,N/A,120,220V,39
9613,Silver,Steel,500ml,750ml,120,,-1
9614,Red,,15.6,750ml,65,220V,21
9615,Grey,Plastic,XL,N/A,120,220V,-10
9616,Black,,15.6,N/A,250,220V,-9
9617,Blue,Metal,XXL,1L,65,230V,-3
9618,Blue,Cotton,500ml,1L,N/A,110V,19
9619,White,Plastic,M,,120,230V,13
9620,Red,,500ml,1L,65,230V,41
9621,Silver,Plastic,,N/A,65,110V,2
9622,Red,Mesh,,1L,120,,33
9623,Silver,Cotton,L,500ml,N/A,N/A,46
9624,Blue,Mesh,500ml,N/A,250,110V,-5
9625,Blue,Mesh,XL,1L,250,110V,11
9626,White,Metal,XL,,65,220V,-7
9627,Black,Mesh,15.6,1L,250,230V,-1
9628,Grey,,S,500ml,65,230V,17
9629,Black,Metal,,750ml,120,220V,27
9630,,Mesh,XL,500ml,65,,47
9631,Grey,Cotton,L,1L,250,220V,4
9632,Black,,M,,,220V,39
9633,Grey,Steel,500ml,N/A,120,N/A,18
9634,Black,Metal,L,,65,110V,-6
9635,Grey,Cotton,15.6,750ml,65,220V,23
9636,Red,,S,,N/A,230V,31
9637,Silver,Mesh,500ml,N/A,N/A,,30
9638,Red,Mesh,,500ml,N/A,220V,2
9639,White,Plastic,15.6,1L,N/A,N/A,-5
9640,,Steel,XXL,750ml,65,230V,8
9641,Blue,Metal,XXL,750ml,65,220V,4
9642,Black,Cotton,,500ml,N/A,,43
9643,Blue,Steel,,N/A,,110V,-11
9644,,Mesh,750ml,1L,250,N/A,32
9645,Black,Cotton,500ml,,,,23
9646,White,Metal,,1L,N/A,N/A,16
9647,Black,Metal,M,750ml,250,230V,-11
9648,Silver,Cotton,750ml,500ml,65,,10
9649,Silver,Metal,15.6,1L,65,220V,24
9650,,Steel,L,500ml,250,N/A,7
9651,Red,,750ml,500ml,65,N/A,40
9652,White,Cotton,M,750ml,250,,26
9653,Silver,Steel,,,120,N/A,41
9654,,Mesh,,1L,,110V,21
9655,Blue,Metal,M,N/A,65,,43
9656,Silver,,M,N/A,250,220V,-7
9657,Grey,Mesh,15.6,750ml,120,110V,13
9658,Grey,Metal,XL,500ml,250,110V,23
9659,,Steel,L,1L,250,110V,16
9660,Black,Metal,S,N/A,65,220V,16
9661,Blue,Cotton,750ml,750ml,,220V,40
9662,White,Mesh,XL,1L,65,,10
9663,White,Plastic,,750ml,65,110V,-2
9664,Red,Mesh,S,N/A,65,N/A,23
9665,,,L,500ml,250,,26
9666,,Mesh,S,N/A,250,N/A,-1
9667,Silver,Metal,S,500ml,65,110V,15
9668,Red,Mesh,,750ml,65,N/A,1
9669,Blue,Metal,S,500ml,N/A,230V,46
9670,Silver,Metal,750ml,750ml,N/A,,39
9671,Red,Metal,XXL,1L,65,220V,21
9672,Grey,Metal,750ml,750ml,250,,41
9673,White,Steel,S,750ml,N/A,N/A,9
9674,Grey,,XXL,750ml,120,230V,11
9675,White,Mesh,XL,750ml,120,110V,14
9676,White,,750ml,1L,250,220V,14
9677,,Steel,500ml,,,,30
9678,White,Steel,L,500ml,N/A,N/A,11
9679,White,,S,500ml,,220V,19
9680,Red,Plastic,XL,N/A,N/A,N/A,-12
9681,White,Plastic,,N/A,65,,22
9682,Grey,Steel,S,1L,65,N/A,14
9683,White,,750ml,N/A,,220V,42
9684,Grey,Mesh,XL,500ml,,110V,43
9685,White,Metal,XXL,750ml,,230V,43
9686,Black,Steel,M,,65,220V,18
9687,White,Plastic,S,,N/A,230V,14
9688,White,Mesh,XL,500ml,N/A,,23
9689,White,Cotton,500ml,,120,220V,33
9690,Black,Metal,M,1L,,N/A,1
9691,Blue,Cotton,500ml,750ml,120,230V,-5
9692,Grey,Plastic,L,,250,N/A,27
9693,Red,,S,N/A,,230V,5
9694,Blue,Metal,L,,120,110V,-2
9695,Black,,15.6,,N/A,N/A,-1
9696,Blue,,750ml,750ml,N/A,,14
9697,Red,Cotton,500ml,750ml,120,110V,27
9698,Black,Metal,XXL,750ml,65,N/A,-12
9699,Blue,Mesh,XXL,,N/A,,26
9700,Red,Metal,,750ml,N/A,220V,32
9701,Black,Metal,500ml,750ml,,N/A,3
9702,Grey,,S,500ml,N/A,220V,11
9703,Blue,Cotton,,750ml,,N/A,11
9704,Silver,Plastic,L,,65,110V,4
9705,White,Steel,15.6,,N/A,220V,46
9706,,Mesh,L,N/A,,230V,33
9707,Black,,500ml,500ml,N/A,220V,-10
9708,Grey,Plastic,500ml,750ml,120,,16
9709,Grey,Mesh,M,,250,,32
9710,White,Metal,XXL,500ml,65,220V,47
9711,Blue,Plastic,,,120,,16
9712,Silver,Plastic,XXL,750ml,120,230V,46
9713,Blue,Cotton,750ml,N/A,N/A,N/A,-10
9714,Silver,Plastic,XL,1L,N/A,,-10
9715,White,Metal,15.6,N/A,,220V,15
9716,Blue,Plastic,M,N/A,,220V,5
9717,Black,Plastic,15.6,750ml,N/A,110V,20
9718,White,Mesh,XXL,500ml,,,6
9719,Blue,Cotton,750ml,N/A,,110V,-9
9720,Blue,Steel,,750ml,65,110V,31
9721,Silver,Mesh,M,750ml,65,110V,39
9722,Silver,Plastic,M,500ml,120,,32
9723,Black,Plastic,15.6,1L,250,230V,-12
9724,White,Mesh,15.6,500ml,65,220V,35
9725,White,Metal,,1L,,,4
9726,Silver,Metal,,,120,N/A,4
9727,,Metal,500ml,1L,,,7
9728,,Metal,15.6,750ml,250,230V,1
9729,,Plastic,XL,1L,250,N/A,-4
9730,Black,,750ml,750ml,N/A,230V,26
9731,,Metal,500ml,500ml,,220V,-1
9732,,Mesh,M,N/A,250,220V,1
9733,Red,Plastic,XL,750ml,250,230V,44
9734,Grey,Cotton,750ml,N/A,250,N/A,39
9735,Black,Steel,XXL,750ml,N/A,230V,9
9736,Red,Metal,XXL,500ml,120,220V,11
9737,White,Plastic,15.6,750ml,120,230V,8
9738,Grey,Mesh,,500ml,N/A,N/A,17
9739,,Cotton,L,500ml,250,,10
9740,Red,Cotton,15.6,500ml,,110V,43
9741,White,Metal,L,N/A,120,110V,14
9742,Silver,Mesh,,1L,250,230V,39
9743,Blue,Mesh,750ml,,65,110V,22
9744,Red,Plastic,,N/A,,N/A,10
9745,,Steel,S,N/A,65,230V,-8
9746,,Metal,15.6,,N/A,230V,43
9747,Grey,Metal,M,500ml,120,110V,27
9748,Red,,XL,1L,65,220V,29
9749,,,S,,,230V,36
9750,,Cotton,15.6,N/A,250,220V,16
9751,Silver,Mesh,500ml,750ml,120,110V,29
9752,White,Mesh,XXL,500ml,65,110V,14
9753,Silver,Plastic,S,500ml,,110V,39
9754,White,,M,N/A,120,,30
9755,White,,15.6,500ml,,220V,29
9756,,Cotton,M,750ml,,,35
9757,Silver,Steel,500ml,750ml,65,,-6
9758,Blue,Steel,750ml,1L,250,230V,25
9759,,,XXL,,N/A,,24
9760,Silver,Steel,500ml,1L,N/A,,39
9761,Black,,S,N/A,N/A,230V,-10
9762,Silver,Mesh,L,N/A,65,110V,-8
9763,Silver,Metal,,1L,250,,-8
9764,Silver,Metal,XL,750ml,65,220V,30
9765,,,XXL,1L,N/A,230V,44
9766,Red,Metal,XXL,500ml,120,110V,26
9767,Red,Mesh,L,1L,N/A,230V,25
9768,Silver,Mesh,M,1L,250,230V,-5
9769,White,Metal,M,1L,N/A,110V,-7
9770,,Mesh,XXL,500ml,65,,1
9771,Red,Plastic,500ml,750ml,250,110V,27
9772,Grey,,XXL,,65,220V,28
9773,White,Steel,XXL,N/A,65,230V,15
9774,Grey,Cotton,750ml,500ml,250,220V,7
9775,Blue,Metal,15.6,1L,120,,17
9776,Black,,,750ml,65,110V,25
9777,Grey,,15.6,500ml,N/A,110V,38
9778,Blue,Mesh,L,1L,250,230V,32
9779,Blue,Mesh,500ml,750ml,N/A,110V,47
9780,Red,Steel,15.6,,N/A,230V,22
9781,Black,Cotton,M,,65,N/A,21
9782,,Steel,S,500ml,250,110V,-1
9783,White,Steel,XL,1L,250,110V,-6
9784,White,Mesh,XL,750ml,N/A,230V,21
9785,Blue,Plastic,750ml,N/A,120,110V,23
9786,Blue,Metal,XXL,750ml,N/A,N/A,45
9787,Silver,Metal,XL,750ml,120,220V,41
9788,Red,Mesh,XL,N/A,,220V,45
